meeting_date,hawkishness_im,uncertainty_im,dissent_detected,fg_type,fg_direction,inflation_outlook,growth_prospects,labor_market,speech_hawkishness,agg_econ_index,expected_change_bp,entropy,modal_outcome,hawkishness_index_ii,policy_uncertainty,p_hold,dfr_actual_bp,dfr_surprise_mech,dfr_surprise_sal,dfr_surprise_norm,dfr_direction,mro_surprise_mech,month,hicp_yoy,unemp_rate,gdp_yoy
2012-04-04,0.35,0.5,True,Delphic,ambiguous,-0.0241666666666666,-0.4408333333333333,-0.0858333333333333,-0.1475,-0.1615,0.1375,0.6392,hold,0.0028,0.3972,0.7999,0.0,-0.1375,0.2233,-0.0137,no_surprise,-0.1375,2012-04-30,2.6,11.4,-0.5
2012-05-03,-0.1875,0.525,True,Delphic,hold,0.0382812499999999,-0.328125,-0.1390624999999999,-0.1056,-0.1071,0.685,0.5118,hold,0.0137,0.318,0.867,0.0,-0.685,0.1427,-0.069,no_surprise,-0.685,2012-05-31,2.4,11.4,-0.5
2012-06-06,-0.25,0.6125,False,Delphic,hold,0.05546875,-0.31171875,-0.1656249999999999,-0.0762,-0.0989,-1.6225,0.5246,hold,-0.0324,0.326,0.8558,0.0,1.6225,0.1557,0.167,no_surprise,1.6225,2012-06-30,2.4,11.5,-0.8
2012-07-05,0.25,0.75,False,Delphic,cut,0.0014492753623188,-0.3565217391304348,-0.2014492753623188,-0.445,-0.1465,-5.7275,0.7513,hold,-0.1145,0.4668,0.6835,-25.0,-19.2725,1.299,-2.1895,dovish_surprise,-19.2725,2012-07-31,2.4,11.6,-0.8
2012-08-02,-0.48,0.6,False,Delphic,hold,0.0140350877192982,-0.4017543859649122,-0.193859649122807,-0.204,-0.1523,-7.46,0.6849,hold,-0.1492,0.4256,0.7483,0.0,7.46,0.29,0.7529,hawkish_surprise,7.46,2012-08-31,2.6,11.6,-0.8
2012-09-06,-0.625,0.675,True,Delphic,cut,-0.1009259259259259,-0.3851851851851852,-0.1962962962962962,0.0,-0.2053,-1.7575,0.2544,hold,-0.0352,0.1581,0.9297,0.0,1.7575,0.0729,0.1762,no_surprise,1.7575,2012-09-30,2.6,11.7,-1.0
2012-10-04,-0.27,0.8,True,Delphic,hold,-0.1245901639344262,-0.532258064516129,-0.2311475409836065,-0.2767,-0.2682,-6.6325,1.1887,hold,-0.1327,0.7386,0.5855,0.0,6.6325,0.5353,0.6737,hawkish_surprise,6.6325,2012-10-31,2.5,11.9,-1.0
2012-11-08,0.3,0.6,False,Delphic,hold,-0.0235849056603773,-0.3877358490566037,-0.2009433962264151,-0.2575,-0.1683,-1.27,0.2009,hold,-0.0254,0.1248,0.9492,0.0,1.27,0.0521,0.1284,no_surprise,1.27,2012-11-30,2.2,12.0,-1.0
2012-12-06,-0.25,0.6,False,Delphic,ambiguous,-0.1038461538461538,-0.4384615384615384,-0.2076923076923077,-0.3586,-0.225,-15.8325,0.8951,cut_standard,-0.3166,0.5562,0.436,0.0,15.8325,0.8301,1.9134,hawkish_surprise,15.8325,2012-12-31,2.2,12.0,-1.0
2013-01-10,-0.25,0.7,False,Delphic,ambiguous,-0.1137681159420289,-0.394927536231884,-0.1289855072463768,-0.2567,-0.2012,-8.915,1.0668,hold,-0.1783,0.6628,0.5629,0.0,8.915,0.5747,1.0579,hawkish_surprise,8.915,2013-01-31,2.0,12.3,-1.0
2013-02-07,0.27,0.53,False,Delphic,hold,-0.1243243243243243,-0.3452702702702703,-0.154054054054054,-0.185,-0.1966,-1.07,0.3879,hold,-0.0214,0.241,0.899,0.0,1.07,0.1065,0.1337,no_surprise,1.07,2013-02-28,1.9,12.3,-1.0
2013-03-07,-0.4,0.45,False,Delphic,hold,-0.1254901960784313,-0.3656862745098039,-0.1784313725490196,-0.15,-0.2081,-6.54,0.7564,hold,-0.1308,0.47,0.6634,0.0,6.54,0.4104,0.8228,hawkish_surprise,6.54,2013-03-31,1.7,12.3,-1.2
2013-04-04,-0.7,0.6,False,Delphic,hold,-0.0722972972972973,-0.2891891891891892,-0.1101351351351351,-0.1186,-0.1449,-11.5525,0.8619,hold,-0.2311,0.5355,0.6191,0.0,11.5525,0.4795,1.4395,hawkish_surprise,11.5525,2013-04-30,1.2,12.3,-1.2
2013-05-02,-0.55,0.65,True,Delphic,cut,-0.1679999999999999,-0.3686666666666666,-0.1493333333333333,-0.2775,-0.2245,-12.285,0.8874,hold,-0.2457,0.5514,0.5989,0.0,12.285,0.5127,1.4732,hawkish_surprise,-12.715,2013-05-31,1.4,12.3,-1.2
2013-06-06,-0.8,0.5,False,Odyssean,hold|cut,-0.1492957746478873,-0.2859154929577465,-0.1147887323943661,-0.3875,-0.1834,-13.21,1.0334,hold,-0.2642,0.6421,0.5061,0.0,13.21,0.681,1.5438,hawkish_surprise,13.21,2013-06-30,1.6,12.2,-0.2
2013-07-04,-0.45,0.65,False,Delphic,hold,-0.2291044776119403,-0.4477611940298507,-0.2932835820895522,-0.3878,-0.3075,-3.41,0.4697,hold,-0.0682,0.2918,0.8681,0.0,3.41,0.1414,0.387,no_surprise,3.41,2013-07-31,1.6,12.2,-0.2
2013-08-01,-0.85,0.5,False,Odyssean,cut,-0.3008196721311475,-0.4631147540983606,-0.2114754098360655,-0.38,-0.3316,-19.3625,1.0556,hold,-0.3873,0.6559,0.4308,0.0,19.3625,0.8421,4.0455,hawkish_surprise,19.3625,2013-08-31,1.3,12.1,-0.2
2013-09-05,-0.8125,0.375,True,Odyssean,cut,-0.1951612903225806,-0.4209677419354839,-0.1620967741935484,0.13,-0.2563,-9.13,0.8088,hold,-0.1826,0.5025,0.6719,0.0,9.13,0.3976,1.5736,hawkish_surprise,9.13,2013-09-30,1.1,12.2,0.2
2013-10-02,-0.8,0.4,False,Delphic,hold,-0.1904761904761904,-0.3833333333333333,-0.1825396825396825,-0.1,-0.2467,-13.6825,0.9162,hold,-0.2737,0.5693,0.5426,0.0,13.6825,0.6114,2.5172,hawkish_surprise,13.6825,2013-10-31,0.7,12.1,0.2
2013-11-07,-0.5875,0.5625,True,Odyssean,hold|cut,-0.30234375,-0.2609375,-0.17109375,-0.17,-0.2637,-13.095,0.8715,hold,-0.2619,0.5415,0.5378,0.0,13.095,0.6203,2.3734,hawkish_surprise,-11.905,2013-11-30,0.9,12.1,0.2
2013-12-05,-0.9,0.6,False,Delphic,cut,-0.1711864406779661,-0.2,-0.1601694915254237,-0.2112,-0.1776,-12.845,0.6928,cut_standard,-0.2569,0.4305,0.4862,0.0,12.845,0.7211,2.5934,hawkish_surprise,12.845,2013-12-31,0.8,12.0,0.9
2014-01-09,-0.8,0.6,False,Odyssean,cut,-0.3648437499999999,-0.3207692307692308,-0.2476923076923077,-0.69,-0.3282,-21.6575,1.0452,cut_standard,-0.4331,0.6494,0.3348,0.0,21.6575,1.0942,4.5512,hawkish_surprise,21.6575,2014-01-31,0.8,12.1,0.9
2014-02-06,-0.55,0.475,True,Delphic,hold|cut,-0.3094202898550723,-0.286231884057971,-0.213768115942029,-0.102,-0.2833,-11.765,0.9166,hold,-0.2353,0.5695,0.595,0.0,11.765,0.5192,2.0849,hawkish_surprise,11.765,2014-02-28,0.7,12.0,0.9
2014-03-06,-0.6,0.6,False,Odyssean,hold|cut,-0.2492063492063491,-0.1928571428571428,-0.1841269841269841,-0.2425,-0.2193,-11.815,0.8197,hold,-0.2363,0.5093,0.5685,0.0,11.815,0.5648,2.5183,hawkish_surprise,11.815,2014-03-31,0.5,12.0,1.7
2014-04-03,-0.4,0.5875,True,Odyssean,hold|cut,-0.274390243902439,-0.2823170731707317,-0.1597560975609756,0.0233,-0.2538,-8.2325,0.7739,hold,-0.1646,0.4809,0.6891,0.0,8.2325,0.3724,1.8884,hawkish_surprise,8.2325,2014-04-30,0.7,11.8,1.7
2014-05-08,-0.67,0.67,True,Odyssean,hold|cut,-0.3466101694915254,-0.1796610169491525,-0.2016949152542373,-0.3229,-0.2675,-14.46,0.96,hold,-0.2892,0.5965,0.5602,0.0,14.46,0.5795,3.19,hawkish_surprise,14.46,2014-05-31,0.5,11.8,1.7
2014-06-05,-0.82,0.62,False,Delphic,cut,-0.2878205128205128,-0.2076923076923077,-0.1737179487179487,-0.063,-0.241,-24.67,1.0423,cut_standard,-0.4934,0.6476,0.2586,-10.0,14.67,1.3525,3.2154,hawkish_surprise,14.67,2014-06-30,0.5,11.6,1.2
2014-07-03,-0.85,0.5625,False,Odyssean,ambiguous,-0.2305555555555555,-0.2041666666666666,-0.1354166666666666,-0.46,-0.2036,-9.62,0.7794,hold,-0.1924,0.4843,0.666,0.0,9.62,0.4065,2.0944,hawkish_surprise,9.62,2014-07-31,0.4,11.7,1.2
2014-08-07,-0.85,0.55,False,Delphic,hold,-0.3376923076923077,-0.1784615384615384,-0.1069230769230769,-0.2433,-0.2438,-2.5675,0.3276,hold,-0.0513,0.2035,0.9194,0.0,2.5675,0.084,0.6795,no_surprise,2.5675,2014-08-31,0.4,11.6,1.2
2014-09-04,-0.8,0.6,False,Delphic,hold,-0.2325581395348837,-0.2238372093023256,-0.113953488372093,-0.87,-0.2062,-1.935,0.2724,hold,-0.0387,0.1693,0.9226,-10.0,-8.065,0.0806,-1.8489,dovish_surprise,-8.065,2014-09-30,0.3,11.6,1.4
2014-10-02,-0.9,0.7,True,Delphic,hold,-0.2493333333333333,-0.1133333333333333,-0.086,-0.3833,-0.1759,-1.86,0.2649,hold,-0.0372,0.1646,0.9256,0.0,1.86,0.0773,0.2638,no_surprise,1.86,2014-10-31,0.4,11.6,1.4
2014-11-06,-0.9,0.5,False,Delphic,cut,-0.3143749999999999,-0.279375,-0.085625,-0.557,-0.2581,-11.575,0.863,hold,-0.2315,0.5362,0.661,0.0,11.575,0.414,1.5724,hawkish_surprise,11.575,2014-11-30,0.3,11.7,1.4
2014-12-04,-0.85,0.75,False,Odyssean,cut,-0.3036764705882352,-0.2647058823529412,-0.1154411764705882,-0.4706,-0.2543,-13.84,0.9357,hold,-0.2768,0.5814,0.5573,0.0,13.84,0.5847,1.8927,hawkish_surprise,13.84,2014-12-31,-0.2,11.5,1.4
2015-03-05,-0.9,0.35,True,Odyssean,hold,-0.4925,-0.25,-0.1025,-0.61,-0.3417,-1.03,0.1717,hold,-0.0206,0.1067,0.9588,0.0,1.03,0.0421,,no_surprise,1.03,2015-03-31,-0.1,11.3,1.7
2015-04-15,-0.9,0.4,False,,ambiguous,-0.5454545454545454,0.006060606060606,0.0636363636363636,0.0143,-0.2582,-1.8675,0.2656,hold,-0.0374,0.165,0.9253,0.0,1.8675,0.0776,,no_surprise,1.8675,2015-04-30,0.2,11.2,1.7
2015-06-03,-0.85,0.4,False,,ambiguous,-0.425,0.0312499999999999,0.175,-0.3714,-0.1681,-9.885,0.6711,hold,-0.1977,0.417,0.6046,0.0,9.885,0.5032,,hawkish_surprise,9.885,2015-06-30,0.5,11.1,2.0
2015-07-16,-0.25,0.4,False,,hold,-0.4097222222222222,-0.1125,-0.0083333333333333,0.0133,-0.2403,-1.5225,0.2294,hold,-0.0304,0.1425,0.9391,0.0,1.5225,0.0628,,no_surprise,1.5225,2015-07-31,0.6,10.8,2.0
2015-09-03,-0.65,0.5,False,,ambiguous,-0.3973684210526316,-0.0447368421052631,0.0263157894736842,0.0,-0.2068,-7.52,0.6634,hold,-0.1504,0.4122,0.7862,0.0,7.52,0.2405,,hawkish_surprise,7.52,2015-09-30,0.2,10.7,1.9
2015-10-22,-0.75,0.7,False,,ambiguous,-0.4233333333333334,-0.1349999999999999,0.0533333333333333,-0.118,-0.2415,-23.87,1.0968,hold,-0.4774,0.6815,0.3619,0.0,23.87,1.0164,,hawkish_surprise,23.87,2015-10-31,0.4,10.7,1.9
2015-12-03,-0.8,0.7,False,,ambiguous,-0.4074074074074074,-0.0222222222222222,-0.0148148148148148,-0.2887,-0.2133,-33.635,0.8676,cut_standard,-0.6727,0.5391,0.0592,-10.0,23.635,2.8268,2.9586,hawkish_surprise,33.635,2015-12-31,0.2,10.5,2.0
2016-01-21,-0.8,0.6,False,,ambiguous,-0.4125,-0.0910714285714285,-0.0678571428571428,0.0,-0.2471,-32.0025,0.9844,cut_standard,-0.6401,0.6116,0.1274,0.0,32.0025,2.0604,3.4485,hawkish_surprise,32.0025,2016-01-31,0.3,10.5,2.0
2016-03-10,-0.85,0.75,False,,ambiguous,-0.4925,-0.145,0.0999999999999999,-0.23,-0.2697,-33.3625,0.924,cut_standard,-0.6672,0.5741,0.0861,-10.0,23.3625,2.4522,2.0588,hawkish_surprise,28.3625,2016-03-31,0.0,10.3,1.9
2016-04-21,-1.0,0.8,False,Odyssean,cut,-0.4725806451612904,-0.2451612903225806,-0.0725806451612903,-0.466,-0.3244,-11.0175,0.6861,hold,-0.2203,0.4263,0.5593,0.0,11.0175,0.5811,0.9825,hawkish_surprise,11.0175,2016-04-30,-0.3,10.3,1.9
2016-06-02,-0.1,0.3,False,Delphic,cut,-0.488,-0.26,-0.0039999999999999,-0.165,-0.3228,-11.0575,0.8435,hold,-0.2211,0.5241,0.6331,0.0,11.0575,0.4571,1.036,hawkish_surprise,11.0575,2016-06-30,0.1,10.1,1.7
2016-07-21,-0.8,0.4,False,,cut,-0.4625,-0.140625,0.0187499999999999,-0.1825,-0.2697,-17.7475,0.6022,cut_standard,-0.3549,0.3742,0.2901,0.0,17.7475,1.2375,1.7397,hawkish_surprise,17.7475,2016-07-31,0.2,10.0,1.7
2016-09-08,-0.85,0.75,False,Odyssean,hold,-0.3857142857142857,-0.2071428571428571,-0.1914285714285714,0.0,-0.2933,-9.74,0.6686,hold,-0.1948,0.4154,0.6104,0.0,9.74,0.4936,0.9895,hawkish_surprise,9.74,2016-09-30,0.4,9.9,1.7
2016-10-20,-0.4,0.7,False,,ambiguous,-0.3230769230769231,6.405132834375904e-18,0.0923076923076923,-0.0914,-0.1431,-8.02,0.7103,hold,-0.1604,0.4413,0.7519,0.0,8.02,0.2852,0.8736,hawkish_surprise,8.02,2016-10-31,0.5,9.8,1.7
2016-12-08,-0.2,0.5,False,,ambiguous,-0.3307692307692307,0.0423076923076923,0.0173076923076923,0.0683,-0.1492,-1.775,0.5273,hold,-0.0355,0.3276,0.8428,0.0,1.775,0.171,0.206,no_surprise,1.775,2016-12-31,1.1,9.7,1.9
2017-01-19,-0.25,0.7,False,,ambiguous,-0.1999999999999999,-0.0709677419354838,-0.0709677419354838,0.0,-0.1355,-7.735,0.91,hold,-0.1547,0.5654,0.6719,0.0,7.735,0.3976,0.8334,hawkish_surprise,7.735,2017-01-31,1.7,9.6,1.9
2017-03-09,-0.65,0.4,False,,hold,-0.2184210526315789,0.2236842105263158,0.1184210526315789,0.1362,-0.0184,-1.6125,0.2392,hold,-0.0323,0.1486,0.9355,0.0,1.6125,0.0667,0.1851,no_surprise,1.6125,2017-03-31,1.5,9.4,2.2
2017-04-27,-0.1,0.5,False,,ambiguous,-0.0758620689655172,0.1344827586206896,0.0379310344827586,0.0485,0.01,-0.2275,0.4449,hold,-0.0046,0.2764,0.8998,0.0,0.2275,0.1056,0.0246,no_surprise,0.2275,2017-04-30,1.9,9.3,2.2
2017-06-08,-0.3,0.6,True,Delphic,hold,-0.1018518518518518,0.1666666666666666,0.0277777777777777,0.0369,0.0046,1.11,0.1817,hold,0.0222,0.1129,0.9556,0.0,-1.11,0.0454,-0.1166,no_surprise,-1.11,2017-06-30,1.3,9.1,2.7
2017-07-20,-0.3,0.6,False,,ambiguous,-0.2020833333333333,0.3541666666666667,0.1166666666666666,0.21,0.0285,-0.2725,0.3952,hold,-0.0054,0.2456,0.8995,0.0,0.2725,0.1059,0.0286,no_surprise,0.2725,2017-07-31,1.3,9.1,2.7
2017-09-07,0.25,0.5,False,Delphic,hold,-0.1333333333333333,0.3261904761904762,0.0166666666666666,0.0933,0.0345,5.5675,0.7501,hold,0.1114,0.4661,0.6873,0.0,-5.5675,0.375,-0.7662,dovish_surprise,-5.5675,2017-09-30,1.6,8.9,3.0
2017-10-26,-0.4,0.6,False,,ambiguous,-0.15,0.3272727272727272,0.1181818181818181,0.0242,0.0468,-5.0,0.7507,hold,-0.1,0.4664,0.7803,0.0,5.0,0.2481,0.7825,no_surprise,5.0,2017-10-31,1.4,8.8,3.0
2017-12-14,-0.25,0.4,True,Odyssean,hold,-0.2357142857142857,0.4428571428571429,0.3357142857142857,0.146,0.0821,-0.15,0.3948,hold,-0.003,0.2453,0.8998,0.0,0.15,0.1056,0.0244,no_surprise,0.15,2017-12-31,1.3,8.7,3.1
2018-01-25,-0.1,0.4,False,,ambiguous,-0.0089285714285714,0.4482142857142857,0.2124999999999999,0.0,0.1725,-0.005,0.3944,hold,-0.0001,0.2451,0.9,0.0,0.005,0.1054,0.0008,no_surprise,0.005,2018-01-31,1.3,8.7,3.1
2018-03-08,-0.2,0.6,False,Delphic,ambiguous,-0.13,0.5700000000000001,0.5133333333333333,0.1311,0.2087,-0.015,0.639,hold,-0.0003,0.397,0.8,0.0,0.015,0.2231,0.0035,no_surprise,0.015,2018-03-31,1.4,8.5,2.3
2018-04-26,-0.03,0.57,False,Delphic,hold,-0.0433333333333333,0.2066666666666666,0.0666666666666666,-0.024,0.0537,-0.275,0.2613,hold,-0.0055,0.1624,0.9418,0.0,0.275,0.06,0.0753,no_surprise,0.275,2018-04-30,1.2,8.4,2.3
2018-06-14,-0.23,0.87,False,Odyssean,hold,-0.125,0.195,0.09,0.1675,0.014,0.1625,0.2309,hold,0.0033,0.1435,0.9505,0.0,-0.1625,0.0508,-0.0527,no_surprise,-0.1625,2018-06-30,2.0,8.2,2.0
2018-07-26,0.4,0.6,False,,ambiguous,-0.0566666666666666,0.24,0.1766666666666667,0.35,0.079,7.835,0.9374,hold,0.1567,0.5824,0.6662,0.0,-7.835,0.4062,-2.5425,dovish_surprise,-7.835,2018-07-31,2.2,8.1,2.0
2018-09-13,-0.3,0.6,False,Odyssean,hold,0.114516129032258,0.3225806451612903,0.2741935483870967,0.86,0.2089,0.0,-0.0,hold,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,no_surprise,0.0,2018-09-30,2.1,8.0,1.3
2018-10-25,0.08,0.47,True,Odyssean,hold,0.1419354838709677,0.0806451612903225,0.0499999999999999,0.3038,0.1052,-0.155,0.2306,hold,-0.0031,0.1433,0.9506,0.0,0.155,0.0507,0.0506,no_surprise,0.155,2018-10-31,2.3,8.0,1.3
2018-12-13,0.25,0.5,False,Delphic,hold,0.1034482758620689,0.2862068965517241,0.2655172413793104,0.0583,0.1907,0.065,0.1127,hold,0.0013,0.07,0.9798,0.0,-0.065,0.0204,-0.0212,no_surprise,-0.065,2018-12-31,1.5,7.8,1.2
2019-01-24,-0.75,0.6,False,Delphic,hold,0.0342105263157894,-0.1868421052631579,0.2947368421052632,0.28,0.02,-1.08,0.146,hold,-0.0216,0.0907,0.9723,0.0,1.08,0.0281,0.3526,no_surprise,1.08,2019-01-31,1.4,7.8,1.2
2019-03-07,-0.2,0.65,False,Odyssean,hold,-0.4108695652173914,-0.3434782608695652,0.108695652173913,0.0514,-0.2867,-0.295,0.0641,hold,-0.0059,0.0398,0.9882,0.0,0.295,0.0119,0.0954,no_surprise,0.295,2019-03-31,1.4,7.7,1.9
2019-04-10,-0.7,0.8,False,,ambiguous,-0.2592592592592593,-0.3592592592592592,0.1962962962962963,-0.084,-0.1981,-0.87,0.4039,hold,-0.0174,0.251,0.8947,0.0,0.87,0.1113,0.3218,no_surprise,0.87,2019-04-30,1.7,7.7,1.9
2019-06-06,-0.85,0.7,False,Odyssean,hold,-0.1124999999999999,-0.3767857142857143,0.0732142857142857,-0.1206,-0.1546,-4.02,0.464,hold,-0.0804,0.2883,0.8585,0.0,4.02,0.1526,1.7789,no_surprise,4.02,2019-06-30,1.3,7.5,1.7
2019-07-25,-0.8,0.6,False,,ambiguous,-0.3910714285714286,-0.2982142857142857,0.2035714285714285,-0.285,-0.2443,-16.4025,0.9321,cut_standard,-0.3281,0.5791,0.4338,0.0,16.4025,0.8352,6.3711,hawkish_surprise,16.4025,2019-07-31,1.0,7.5,1.7
2019-09-12,-0.8,0.7,False,,ambiguous,-0.2256756756756756,-0.2716216216216215,0.0405405405405405,0.15,-0.1862,-24.7875,0.7997,cut_standard,-0.4958,0.4969,0.1482,-10.0,14.7875,1.9092,2.8205,hawkish_surprise,24.7875,2019-09-30,0.8,7.4,1.9
2019-10-24,-0.825,0.7,True,Odyssean,cut,-0.3016666666666667,-0.4216666666666667,0.2066666666666666,-0.2286,-0.236,-26.32,0.7673,cut_standard,-0.5264,0.4768,0.1092,0.0,26.32,2.2146,4.1051,hawkish_surprise,26.32,2019-10-31,0.7,7.4,1.9
2019-12-12,-0.2,0.7,False,Delphic,ambiguous,-0.2058823529411764,-0.2352941176470588,0.0941176470588235,-0.1927,-0.1547,-7.6575,0.6917,hold,-0.1532,0.4298,0.7616,0.0,7.6575,0.2723,0.8389,hawkish_surprise,7.6575,2019-12-31,1.3,7.4,1.2
2020-01-23,-0.6,0.6,False,,ambiguous,-0.3342857142857143,-0.2628571428571428,0.1828571428571428,0.0,-0.2094,-6.3175,0.5653,hold,-0.1263,0.3512,0.7473,0.0,6.3175,0.2913,0.6988,hawkish_surprise,6.3175,2020-01-31,1.4,7.4,1.2
2020-03-12,-0.7,0.4,False,,ambiguous,-0.1732142857142857,-0.2214285714285714,0.0714285714285714,-0.1983,-0.1387,-1.72,0.2505,hold,-0.0344,0.1556,0.9312,0.0,1.72,0.0713,0.2117,no_surprise,1.72,2020-03-31,0.7,7.2,-2.9
2020-04-30,-0.85,0.9,False,,ambiguous,-0.2078947368421052,-0.3539473684210525,-0.0263157894736842,-0.855,-0.2154,-1.9775,0.2766,hold,-0.0396,0.1719,0.9209,0.0,1.9775,0.0824,0.2464,no_surprise,1.9775,2020-04-30,0.3,7.4,-2.9
2020-06-04,-0.9,0.95,False,Delphic,ambiguous,-0.5708333333333333,-0.6354166666666666,-0.3374999999999999,-0.608,-0.5435,-10.8225,0.8073,hold,-0.2165,0.5016,0.7072,0.0,10.8225,0.3464,1.367,hawkish_surprise,10.8225,2020-06-30,0.3,8.1,-13.9
2020-07-16,-0.9,0.8,False,,ambiguous,-0.5367647058823529,-0.6028571428571428,-0.4691176470588235,-0.7075,-0.5431,-12.4125,0.892,hold,-0.2482,0.5542,0.6406,0.0,12.4125,0.4454,1.6118,hawkish_surprise,12.4125,2020-07-31,0.4,8.5,-13.9
2020-09-10,-0.8,0.75,False,Delphic,hold,-0.2630952380952381,-0.5154761904761904,-0.2642857142857143,-0.345,-0.339,0.0,-0.0,hold,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,no_surprise,0.0,2020-09-30,-0.3,8.5,-4.0
2020-10-29,-0.7,0.5,False,,ambiguous,-0.4513513513513513,-0.6864864864864866,-0.5594594594594594,-0.44,-0.5435,-7.355,0.6059,hold,-0.1471,0.3765,0.7058,0.0,7.355,0.3484,0.9738,hawkish_surprise,7.355,2020-10-31,-0.3,8.4,-4.0
2020-12-10,-0.9,0.8,False,Odyssean,cut,-0.5673076923076923,-0.6499999999999999,-0.4230769230769231,-0.3317,-0.5633,-35.5525,0.8409,cut_standard,-0.7111,0.5225,0.0432,0.0,35.5525,3.1419,4.935,hawkish_surprise,35.5525,2020-12-31,-0.3,8.2,-3.9
2021-01-21,0.0,1.0,False,,ambiguous,-0.3097560975609756,-0.473170731707317,-0.3902439024390244,0.0,-0.3749,0.0,-0.0,hold,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,no_surprise,0.0,2021-01-31,0.9,8.2,-3.9
2021-03-11,-0.7,0.7,False,Odyssean,hold,-0.3580645161290322,-0.393548387096774,-0.3548387096774194,-0.4133,-0.3681,-3.6325,0.4145,hold,-0.0726,0.2575,0.8547,0.0,3.6325,0.157,0.3482,no_surprise,3.6325,2021-03-31,1.3,8.2,-0.2
2021-04-22,0.2,0.5,False,,ambiguous,-0.0984848484848484,-0.1818181818181818,-0.1727272727272727,-0.4033,-0.1383,0.0,-0.0,hold,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,no_surprise,0.0,2021-04-30,1.6,8.2,-0.2
2021-06-10,-0.15,0.5,False,,hold,0.109375,-0.125,-0.09375,-0.1833,-0.0016,-0.13,0.2337,hold,-0.0026,0.1452,0.9497,0.0,0.13,0.0516,0.0138,no_surprise,0.13,2021-06-30,1.9,7.9,14.9
2021-07-22,-0.7,0.5,False,Odyssean,hold,-0.0735294117647058,0.1897058823529411,-0.1205882352941176,0.184,-0.004,-0.565,0.0857,hold,-0.0113,0.0532,0.9855,0.0,0.565,0.0146,0.0586,no_surprise,0.565,2021-07-31,2.2,7.6,14.9
2021-09-09,-0.8,0.2,False,,ambiguous,-0.00375,0.1025,-0.0162499999999999,0.0,0.0256,-3.9375,0.6517,hold,-0.0788,0.4049,0.8218,0.0,3.9375,0.1963,0.402,no_surprise,3.9375,2021-09-30,3.4,7.4,4.9
2021-10-28,0.25,0.5,False,Delphic,hold,0.1088235294117647,0.2073529411764705,0.0397058823529411,-0.0289,0.1246,1.4975,0.5221,hold,0.03,0.3244,0.8469,0.0,-1.4975,0.1662,-0.1539,no_surprise,-1.4975,2021-10-31,4.1,7.2,4.9
2021-12-16,0.45,0.55,False,,ambiguous,0.3842857142857143,0.17,0.1099999999999999,-0.0614,0.2651,0.5,0.3976,hold,0.01,0.247,0.8982,0.0,-0.5,0.1074,-0.0505,no_surprise,-0.5,2021-12-31,5.0,7.0,5.4
2022-02-03,0.7,0.8,False,Odyssean,ambiguous,0.3942857142857143,0.0271428571428571,0.1428571428571428,-0.07,0.2339,7.6025,0.6143,hold,0.152,0.3817,0.6959,0.0,-7.6025,0.3625,-0.7642,dovish_surprise,-7.6025,2022-02-28,5.9,6.8,5.4
2022-03-10,-0.025,0.65,True,Delphic,hold,0.4382352941176471,0.0985294117647058,0.1426470588235294,0.0556,0.2772,0.6675,0.4844,hold,0.0133,0.301,0.8736,0.0,-0.6675,0.1351,-0.0651,no_surprise,-0.6675,2022-03-31,7.4,6.8,5.6
2022-04-14,0.0,0.6,True,Delphic,hold,0.43,-0.25,0.1942857142857142,-0.3794,0.1789,1.2,0.5174,hold,0.024,0.3215,0.8506,0.0,-1.2,0.1618,-0.1167,no_surprise,-1.2,2022-04-30,7.5,6.8,5.6
2022-06-09,0.6,0.8,False,,ambiguous,0.7191176470588235,-0.288235294117647,0.1485294117647059,0.0667,0.3028,15.87,1.0232,hike_standard,0.3174,0.6357,0.3787,0.0,-15.87,0.971,-1.5439,dovish_surprise,-15.87,2022-06-30,8.6,6.7,4.1
2022-07-21,0.85,0.7,False,Delphic,hike,0.6000000000000001,-0.2023255813953488,0.0860465116279069,-0.46,0.2565,32.485,0.7615,hike_standard,0.6497,0.4731,0.0314,50.0,17.515,1.1062,3.4308,hawkish_surprise,17.515,2022-07-31,8.9,6.7,4.1
2022-09-08,0.8,0.7,False,,ambiguous,0.5661764705882353,-0.2323529411764705,0.188235294117647,-0.72,0.251,33.6275,0.9952,hike_large,0.6725,0.6184,0.1417,75.0,41.3725,0.7199,5.623,hawkish_surprise,41.3725,2022-09-30,9.9,6.7,2.5
2022-10-27,0.85,0.4,False,,ambiguous,0.6678571428571427,-0.4321428571428571,0.2464285714285714,-0.4533,0.2536,33.6975,0.7908,hike_standard,0.6739,0.4914,0.0322,75.0,41.3025,0.9671,3.0236,hawkish_surprise,41.3025,2022-10-31,10.6,6.6,2.5
2022-12-15,0.85,0.7,False,,ambiguous,0.6666666666666666,-0.5216666666666666,0.1133333333333333,-0.495,0.1995,31.14,0.9966,hike_standard,0.6228,0.6192,0.1401,50.0,18.86,0.953,1.0959,hawkish_surprise,18.86,2022-12-31,9.2,6.7,1.9
